회원번호,조합원상태,주소,성별,연령,배송서비스신청여부,모바일알람여부,Gold_member,구매횟수,최근구매일자,총구매금액,연령대
1023877248,정상회원,서울 송파구-기타,여,35.0,미신청,.,normal,1.0,2022-02-02,3829.0,30대
1024036864,정상회원,수지구-동천동,여,60.0,미신청,.,normal,8.0,2022-05-01,115248.0,60대
1024111104,정상회원,수지구-상현동,여,49.0,미신청,.,normal,3.0,2022-09-13,12444.0,40대
1024185344,정상회원,수지구-상현동,여,64.0,미신청,.,normal,1.0,2022-07-30,26036.0,60대
1024207616,정상회원,기타-기타,여,57.0,미신청,.,normal,7.0,2022-09-16,135542.0,50대
1024281856,정상회원,수지구-동천동,여,39.0,신청,.,normal,93.0,2022-10-14,636832.0,30대
1024437760,정상회원,서울 송파구-기타,여,38.0,미신청,.,normal,11.0,2022-10-14,35608.0,30대
1024471168,정상회원,수지구-동천동,여,41.0,미신청,.,normal,1.0,2022-04-06,5360.0,40대
1024500864,정상회원,수지구-풍덕천동,여,45.0,미신청,수신,normal,155.0,2022-10-25,1744182.0,40대
1024532416,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,16.0,2022-10-17,175838.0,40대
1024565824,정상회원,수지구-동천동,여,57.0,미신청,.,normal,3.0,2022-10-14,14070.0,50대
1024695744,정상회원,분당구-구미동,여,36.0,미신청,.,normal,7.0,2022-10-23,45084.0,30대
1024703168,정상회원,기타-기타,여,36.0,미신청,.,normal,8.0,2022-07-14,69875.0,30대
1024706880,정상회원,수지구-풍덕천동,여,38.0,미신청,수신,normal,106.0,2022-10-25,874657.0,30대
1024710592,정상회원,수지구-성복동,여,47.0,미신청,.,normal,1.0,2022-06-05,11486.0,40대
1024729152,정상회원,수지구-동천동,여,74.0,신청,.,normal,22.0,2022-10-29,415620.0,70대
1024911040,정상회원,수지구-신봉동,여,43.0,미신청,수신,normal,2.0,2022-10-19,9572.0,40대
1025014976,정상회원,기타-기타,여,43.0,미신청,수신,normal,1.0,2022-06-02,6126.0,40대
1025100352,정상회원,기타-기타,여,42.0,미신청,.,normal,3.0,2022-10-13,18379.0,40대
1025156032,정상회원,수지구-상현동,여,39.0,미신청,.,normal,3.0,2022-05-13,143581.0,30대
1025189440,정상회원,수지구-상현동,여,53.0,미신청,.,normal,6.0,2022-08-03,129797.0,50대
1025295232,정상회원,수원 팔달구-기타,여,37.0,미신청,.,normal,4.0,2022-10-12,35225.0,30대
1025464128,정상회원,수지구-신봉동,여,74.0,미신청,.,normal,33.0,2022-10-25,372642.0,70대
1025506816,정상회원,수지구-성복동,여,58.0,미신청,.,normal,7.0,2022-06-13,83073.0,50대
102560704,정상회원,수지구-풍덕천동,여,52.0,미신청,.,normal,30.0,2022-10-22,265817.0,50대
1025699840,정상회원,수지구-신봉동,여,48.0,미신청,.,normal,1.0,2022-05-13,10338.0,40대
1025809344,정상회원,수지구-상현동,여,48.0,미신청,.,normal,7.0,2022-10-25,31780.0,40대
1025878016,정상회원,기타-기타,여,45.0,미신청,.,normal,5.0,2022-08-09,33119.0,40대
1026117440,정상회원,수지구-동천동,여,74.0,미신청,.,normal,1.0,2022-03-25,24696.0,70대
1026139712,정상회원,수지구-동천동,여,43.0,미신청,.,normal,2.0,2022-08-30,21442.0,40대
1026202816,정상회원,수지구-성복동,여,37.0,신청,.,normal,44.0,2022-10-20,466033.0,30대
1026275200,정상회원,수지구-동천동,여,54.0,미신청,.,normal,8.0,2022-09-27,57432.0,50대
1026351296,정상회원,수지구-동천동,여,47.0,미신청,.,normal,2.0,2022-06-27,11391.0,40대
1026403264,정상회원,수지구-신봉동,여,43.0,미신청,.,normal,9.0,2022-09-22,139369.0,40대
1026546176,정상회원,수원 영통구-기타,여,35.0,미신청,.,normal,37.0,2022-10-14,409110.0,30대
1026590720,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,2.0,2022-02-11,45138.0,30대
1026698368,정상회원,수지구-성복동,여,49.0,미신청,.,normal,4.0,2022-02-13,15220.0,40대
1026819008,정상회원,수지구-동천동,여,56.0,미신청,.,normal,3.0,2022-06-10,71025.0,50대
1026846848,정상회원,수지구-동천동,여,66.0,미신청,.,normal,7.0,2022-08-19,223795.0,60대
1027136384,정상회원,서울 강남구-기타,여,39.0,미신청,.,normal,13.0,2022-10-15,98591.0,30대
1027277440,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,4.0,2022-06-10,23930.0,40대
1027535424,정상회원,수지구-동천동,여,43.0,미신청,.,normal,3.0,2022-08-03,30056.0,40대
1027546560,정상회원,수지구-풍덕천동,여,53.0,미신청,.,normal,1.0,2022-04-13,10146.0,50대
1027607808,정상회원,기타-기타,여,39.0,미신청,.,normal,7.0,2022-07-19,65090.0,30대
1027657920,정상회원,수지구-죽전동,여,49.0,미신청,.,normal,30.0,2022-10-23,288978.0,40대
1027696896,정상회원,수지구-성복동,여,41.0,미신청,.,normal,5.0,2022-06-04,34652.0,40대
1027758144,정상회원,수지구-동천동,여,54.0,미신청,.,normal,4.0,2022-09-20,56283.0,50대
1027806400,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,6.0,2022-08-20,53508.0,40대
1027817536,정상회원,수지구-성복동,여,71.0,미신청,.,normal,14.0,2022-10-24,95241.0,70대
1027990144,정상회원,수지구-풍덕천동,여,43.0,미신청,.,normal,7.0,2022-09-05,101793.0,40대
1027992000,정상회원,수지구-동천동,여,67.0,미신청,.,normal,7.0,2022-09-22,60878.0,60대
1028053248,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,5.0,2022-06-10,63559.0,40대
1028092224,정상회원,수지구-동천동,여,39.0,미신청,수신,normal,202.0,2022-10-26,2612732.0,30대
1028131200,정상회원,수지구-동천동,여,38.0,미신청,.,normal,13.0,2022-08-10,216905.0,30대
1028144192,정상회원,수지구-풍덕천동,여,36.0,미신청,.,normal,4.0,2022-08-09,23452.0,30대
1028175744,정상회원,수지구-상현동,여,55.0,미신청,수신,normal,105.0,2022-10-22,960073.0,50대
1028244416,정상회원,기흥구-마북동,여,38.0,미신청,.,normal,7.0,2022-04-15,158895.0,30대
1028268544,정상회원,화성-기타,여,41.0,미신청,.,normal,22.0,2022-10-22,179284.0,40대
1028272256,정상회원,기타-기타,남,52.0,미신청,.,normal,5.0,2022-07-04,114635.0,50대
1028298240,정상회원,분당구-수내동,여,48.0,미신청,.,normal,1.0,2022-04-28,2680.0,40대
1028376192,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,3.0,2022-05-23,35417.0,40대
1028496832,정상회원,기흥구-보정동,여,35.0,미신청,.,normal,3.0,2022-04-04,52646.0,30대
1028782656,정상회원,수지구-상현동,남,40.0,미신청,.,normal,29.0,2022-10-03,315818.0,40대
1028825344,정상회원,수지구-풍덕천동,여,49.0,미신청,.,normal,9.0,2022-10-22,106634.0,40대
1028957120,정상회원,수지구-신봉동,여,55.0,미신청,.,normal,29.0,2022-09-11,185410.0,50대
1028960832,정상회원,수지구-동천동,여,55.0,미신청,.,normal,13.0,2022-10-28,92563.0,50대
1029005376,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,29.0,2022-09-13,220445.0,50대
1029083328,정상회원,분당구-정자동,여,33.0,미신청,.,normal,2.0,2022-08-08,13593.0,30대
102911488,정상회원,분당구-구미동,여,59.0,미신청,.,normal,1.0,2022-06-06,9764.0,50대
1029179840,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,117.0,2022-10-07,1322375.0,50대
1029203968,정상회원,기타-기타,여,42.0,미신청,.,normal,5.0,2022-02-11,48626.0,40대
1029320896,정상회원,수지구-신봉동,여,45.0,미신청,.,normal,2.0,2022-01-26,4116.0,40대
1029415552,정상회원,기타-기타,여,41.0,미신청,.,normal,1.0,2022-03-14,3733.0,40대
1029848000,정상회원,수지구-풍덕천동,여,55.0,미신청,.,normal,2.0,2022-08-10,9380.0,50대
1030087424,정상회원,기흥구-중동,여,57.0,미신청,.,normal,2.0,2022-08-19,23738.0,50대
103013568,정상회원,수지구-상현동,여,55.0,미신청,.,normal,5.0,2022-09-26,35608.0,50대
1030271168,정상회원,수지구-상현동,여,44.0,미신청,.,normal,19.0,2022-10-22,200248.0,40대
1030382528,정상회원,분당구-수내동,여,46.0,미신청,.,normal,5.0,2022-10-30,86531.0,40대
1030503168,정상회원,수지구-신봉동,여,50.0,신청,.,normal,66.0,2022-09-10,497360.0,50대
1030573696,정상회원,기타-기타,여,64.0,미신청,.,normal,6.0,2022-07-30,16846.0,60대
1030716608,정상회원,수지구-동천동,남,29.0,미신청,.,normal,32.0,2022-10-24,219871.0,20대
1030729600,정상회원,분당구-기타,여,47.0,미신청,.,normal,71.0,2022-10-18,340000.0,40대
1030818688,정상회원,수지구-동천동,여,44.0,미신청,.,normal,7.0,2022-09-06,107685.0,40대
1030965312,정상회원,수지구-상현동,여,59.0,신청,.,normal,87.0,2022-10-21,700293.0,50대
1031186176,정상회원,수지구-풍덕천동,여,51.0,신청,.,normal,41.0,2022-09-12,572491.0,50대
1031195456,정상회원,수지구-동천동,여,45.0,미신청,수신,normal,2.0,2022-03-05,78683.0,40대
1031245568,정상회원,수지구-상현동,남,52.0,미신청,.,normal,9.0,2022-07-25,181297.0,50대
1031767104,정상회원,수지구-성복동,여,40.0,미신청,.,normal,9.0,2022-08-24,117928.0,40대
1031806080,정상회원,중원구-금광동,여,57.0,미신청,.,normal,3.0,2022-10-27,107207.0,50대
1031863616,정상회원,수지구-상현동,여,55.0,미신청,.,normal,1.0,2022-08-09,11486.0,50대
1031948992,정상회원,수지구-동천동,여,44.0,미신청,.,normal,5.0,2022-10-01,68344.0,40대
1032097472,정상회원,수지구-풍덕천동,여,47.0,미신청,.,normal,18.0,2022-10-10,225802.0,40대
1032179136,정상회원,수지구-풍덕천동,여,42.0,신청,.,normal,95.0,2022-10-09,1078922.0,40대
1032255232,정상회원,분당구-정자동,여,45.0,미신청,.,normal,5.0,2022-09-13,49010.0,40대
1032466816,정상회원,수지구-풍덕천동,여,39.0,미신청,.,normal,11.0,2022-09-16,82417.0,30대
1032552192,정상회원,수지구-동천동,여,59.0,미신청,.,normal,122.0,2022-10-30,1430776.0,50대
1032606016,정상회원,기타-기타,여,41.0,미신청,.,normal,5.0,2022-07-14,36144.0,40대
1032641280,정상회원,수지구-동천동,여,38.0,미신청,.,normal,3.0,2022-06-06,13114.0,30대
1032734080,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,12.0,2022-10-28,81458.0,40대
1033040320,정상회원,기흥구-보정동,남,39.0,미신청,.,normal,28.0,2022-08-23,412940.0,30대
1033086720,정상회원,수지구-죽전동,여,37.0,미신청,.,normal,15.0,2022-07-07,265720.0,30대
1033149824,정상회원,수지구-성복동,여,40.0,신청,.,normal,52.0,2022-10-22,478125.0,40대
1033227776,정상회원,수지구-신봉동,여,62.0,미신청,.,normal,1.0,2022-09-21,17038.0,60대
1033379968,정상회원,수지구-풍덕천동,여,38.0,미신청,.,normal,9.0,2022-07-01,174020.0,30대
1033548864,정상회원,수지구-동천동,여,67.0,미신청,.,normal,11.0,2022-07-10,75716.0,60대
1033682496,정상회원,기타-기타,여,40.0,미신청,수신,normal,1.0,2022-10-19,333108.0,40대
1033853248,정상회원,수지구-상현동,여,44.0,미신청,.,normal,9.0,2022-10-10,77247.0,40대
1033962752,정상회원,수지구-상현동,여,42.0,미신청,.,normal,4.0,2022-09-06,29290.0,40대
1033999872,정상회원,수지구-동천동,여,42.0,미신청,.,normal,11.0,2022-10-27,93328.0,40대
1034508416,정상회원,수지구-풍덕천동,여,54.0,미신청,.,normal,2.0,2022-05-26,46712.0,50대
1034569664,정상회원,수지구-신봉동,여,66.0,미신청,.,normal,12.0,2022-10-22,91892.0,60대
1034619776,정상회원,기타-기타,여,36.0,신청,.,normal,43.0,2022-10-28,399766.0,30대
1034623488,정상회원,수지구-신봉동,여,40.0,미신청,.,normal,31.0,2022-10-05,295682.0,40대
1034656896,정상회원,분당구-수내동,여,47.0,미신청,.,normal,33.0,2022-10-29,327610.0,40대
1034675456,정상회원,수지구-동천동,여,40.0,미신청,.,normal,10.0,2022-10-06,105388.0,40대
1034790528,정상회원,기타-기타,여,65.0,미신청,.,normal,2.0,2022-01-23,16751.0,60대
1034840640,정상회원,기흥구-보정동,여,47.0,미신청,.,normal,4.0,2022-06-20,85001.0,40대
1035028096,정상회원,수원 영통구-기타,여,44.0,미신청,.,normal,1.0,2022-09-04,23356.0,40대
1035380736,정상회원,수지구-풍덕천동,여,57.0,미신청,.,normal,5.0,2022-10-18,33310.0,50대
1035466112,정상회원,수지구-풍덕천동,여,47.0,미신청,수신,VIP,140.0,2022-10-19,1835504.0,40대
1035627584,정상회원,수지구-상현동,여,45.0,미신청,.,normal,14.0,2022-09-04,117737.0,40대
1035751936,정상회원,수지구-풍덕천동,여,50.0,신청,.,normal,22.0,2022-10-25,508415.0,50대
1035777920,정상회원,수지구-풍덕천동,여,72.0,미신청,.,normal,2.0,2022-01-05,16847.0,70대
1036134272,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,11.0,2022-08-08,111037.0,40대
1036163968,정상회원,수지구-동천동,여,43.0,미신청,.,normal,5.0,2022-09-30,21250.0,40대
1036201088,정상회원,기흥구-보정동,여,48.0,미신청,.,normal,28.0,2022-10-07,151279.0,40대
1036336576,정상회원,수지구-풍덕천동,여,52.0,신청,.,normal,27.0,2022-09-04,330830.0,50대
1036403392,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,20.0,2022-10-19,165788.0,40대
1036759744,정상회원,수지구-신봉동,여,41.0,미신청,.,normal,27.0,2022-10-22,402697.0,40대
1036906368,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,12.0,2022-10-14,82512.0,30대
103700288,정상회원,수지구-풍덕천동,여,59.0,신청,.,normal,97.0,2022-10-26,782188.0,50대
1037078976,정상회원,기타-기타,여,32.0,미신청,.,normal,5.0,2022-07-06,5649.0,30대
1037275712,정상회원,수원 영통구-기타,남,45.0,미신청,.,normal,1.0,2022-06-01,17038.0,40대
1037502144,정상회원,기흥구-동백동,여,38.0,미신청,.,normal,18.0,2022-08-26,177563.0,30대
1037607936,정상회원,수지구-신봉동,여,51.0,미신청,.,normal,22.0,2022-09-27,127117.0,50대
1037708160,정상회원,분당구-판교동,여,56.0,미신청,.,normal,3.0,2022-10-05,18666.0,50대
1037819520,정상회원,수지구-상현동,여,41.0,미신청,.,normal,1.0,2022-01-22,4977.0,40대
1037945728,정상회원,기타-기타,여,54.0,미신청,수신,normal,8.0,2022-10-22,117354.0,50대
1037997696,정상회원,수지구-동천동,여,61.0,미신청,.,normal,4.0,2022-06-09,34460.0,60대
1038044096,정상회원,수원 영통구-기타,여,50.0,미신청,수신,normal,8.0,2022-10-07,85000.0,50대
1038073792,정상회원,수지구-풍덕천동,여,46.0,미신청,.,normal,30.0,2022-09-26,227299.0,40대
1038135040,정상회원,수지구-상현동,여,51.0,미신청,.,normal,16.0,2022-09-30,228389.0,50대
1038166592,정상회원,수지구-동천동,여,41.0,미신청,.,normal,8.0,2022-08-06,146069.0,40대
1038391168,정상회원,수지구-상현동,여,44.0,미신청,.,normal,30.0,2022-09-28,233652.0,40대
1038448704,정상회원,수지구-상현동,여,44.0,미신청,.,normal,13.0,2022-09-09,84043.0,40대
1038548928,정상회원,수지구-풍덕천동,여,37.0,미신청,.,normal,13.0,2022-10-04,160714.0,30대
1038571200,정상회원,수지구-동천동,여,44.0,미신청,.,normal,4.0,2022-07-11,25270.0,40대
1038591616,정상회원,수지구-동천동,여,37.0,미신청,.,normal,38.0,2022-10-08,248015.0,30대
1038741952,탈퇴,수지구-동천동,여,49.0,미신청,.,normal,1.0,2022-06-05,17995.0,40대
1038955392,정상회원,수지구-상현동,여,62.0,미신청,.,normal,3.0,2022-06-15,37522.0,60대
1039222656,정상회원,수지구-상현동,여,38.0,미신청,.,normal,27.0,2022-10-17,296832.0,30대
1039235648,정상회원,수지구-상현동,여,54.0,미신청,.,normal,6.0,2022-04-11,41350.0,50대
1039248640,정상회원,기흥구-동백동,여,37.0,미신청,.,normal,1.0,2022-04-15,4212.0,30대
1039376704,정상회원,화성-기타,여,38.0,미신청,.,normal,6.0,2022-07-28,21059.0,30대
1039577152,정상회원,수지구-신봉동,여,40.0,신청,.,normal,36.0,2022-10-14,453811.0,40대
1039597568,정상회원,수지구-신봉동,여,44.0,미신청,.,normal,20.0,2022-10-12,203022.0,40대
1039623552,정상회원,수지구-성복동,여,36.0,미신청,.,normal,119.0,2022-10-19,1216707.0,30대
1039677376,정상회원,수지구-동천동,여,53.0,미신청,.,normal,1.0,2022-02-01,21059.0,50대
1039751616,정상회원,수지구-신봉동,여,49.0,미신청,.,normal,8.0,2022-09-06,101273.0,40대
1039816576,정상회원,분당구-정자동,여,51.0,미신청,.,normal,18.0,2022-08-12,277399.0,50대
1039853696,정상회원,서울 강남구-기타,여,68.0,신청,.,normal,69.0,2022-10-24,495356.0,60대
1039965056,정상회원,수지구-풍덕천동,여,40.0,미신청,.,normal,3.0,2022-08-12,9955.0,40대
1039972480,정상회원,수지구-상현동,여,42.0,미신청,수신,VIP,155.0,2022-10-23,1886999.0,40대
1040081984,정상회원,수지구-동천동,여,43.0,미신청,수신,normal,210.0,2022-10-30,2147693.0,40대
1040111680,정상회원,처인구-역북동,여,35.0,미신청,.,normal,5.0,2022-04-05,58198.0,30대
1040210048,정상회원,수지구-동천동,여,42.0,미신청,수신,normal,223.0,2022-10-30,2699119.0,40대
1040260160,정상회원,기타-기타,여,43.0,미신청,.,normal,3.0,2022-10-03,18570.0,40대
1040393792,정상회원,수지구-상현동,여,37.0,미신청,.,normal,69.0,2022-09-26,656451.0,30대
1040436480,정상회원,수지구-동천동,여,40.0,미신청,수신,normal,98.0,2022-10-29,868333.0,40대
1040722304,정상회원,수원 영통구-기타,여,48.0,미신청,.,normal,2.0,2022-03-07,53986.0,40대
1040816960,정상회원,수지구-상현동,여,35.0,미신청,.,normal,1.0,2022-04-01,15315.0,30대
1040880064,정상회원,수지구-성복동,여,39.0,미신청,수신,normal,1.0,2022-06-02,10338.0,30대
1041203008,정상회원,수지구-기타,여,38.0,미신청,.,normal,6.0,2022-09-04,49678.0,30대
1041319936,정상회원,수지구-풍덕천동,여,45.0,신청,수신,normal,38.0,2022-10-29,430743.0,40대
1041633600,정상회원,수지구-풍덕천동,여,41.0,미신청,.,normal,6.0,2022-08-05,25174.0,40대
1041722688,정상회원,수지구-신봉동,여,38.0,미신청,수신,normal,52.0,2022-10-30,376277.0,30대
1041770944,정상회원,수지구-풍덕천동,여,50.0,미신청,.,normal,2.0,2022-06-04,6510.0,50대
